sim_id is_study_rep study_rep sim_rep run_time is_study is_fire_output is_dynamics is_metapop is_metapop_full is_metapop_dynamics is_metapop_pops is_recol_rescue is_plants_pop is_dispersal scenario_file param1 val1 param2 val2 param3 val3 param4 val4 param5 val5
240 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 10 metapop_file big_to_small/metapop_big_to_small_9.csv
241 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 11 metapop_file big_to_small/metapop_big_to_small_9.csv
242 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 12 metapop_file big_to_small/metapop_big_to_small_9.csv
243 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 13 metapop_file big_to_small/metapop_big_to_small_9.csv
244 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 14 metapop_file big_to_small/metapop_big_to_small_9.csv
245 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 15 metapop_file big_to_small/metapop_big_to_small_9.csv
246 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 16 metapop_file big_to_small/metapop_big_to_small_9.csv
247 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 17 metapop_file big_to_small/metapop_big_to_small_9.csv
248 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 18 metapop_file big_to_small/metapop_big_to_small_9.csv
249 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 19 metapop_file big_to_small/metapop_big_to_small_9.csv
250 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 20 metapop_file big_to_small/metapop_big_to_small_9.csv
251 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 21 metapop_file big_to_small/metapop_big_to_small_9.csv
252 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 22 metapop_file big_to_small/metapop_big_to_small_9.csv
253 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 23 metapop_file big_to_small/metapop_big_to_small_9.csv
254 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 24 metapop_file big_to_small/metapop_big_to_small_9.csv
255 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 25 metapop_file big_to_small/metapop_big_to_small_9.csv
256 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 26 metapop_file big_to_small/metapop_big_to_small_9.csv
257 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 27 metapop_file big_to_small/metapop_big_to_small_9.csv
258 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 28 metapop_file big_to_small/metapop_big_to_small_9.csv
259 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 29 metapop_file big_to_small/metapop_big_to_small_9.csv
260 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 30 metapop_file big_to_small/metapop_big_to_small_9.csv
261 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 5 metapop_file big_to_small/metapop_big_to_small_10.csv
262 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 6 metapop_file big_to_small/metapop_big_to_small_10.csv
263 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 7 metapop_file big_to_small/metapop_big_to_small_10.csv
264 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 8 metapop_file big_to_small/metapop_big_to_small_10.csv
265 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 9 metapop_file big_to_small/metapop_big_to_small_10.csv
266 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 10 metapop_file big_to_small/metapop_big_to_small_10.csv
267 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 11 metapop_file big_to_small/metapop_big_to_small_10.csv
268 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 12 metapop_file big_to_small/metapop_big_to_small_10.csv
269 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 13 metapop_file big_to_small/metapop_big_to_small_10.csv
270 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 14 metapop_file big_to_small/metapop_big_to_small_10.csv
271 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 15 metapop_file big_to_small/metapop_big_to_small_10.csv
272 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 16 metapop_file big_to_small/metapop_big_to_small_10.csv
273 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 17 metapop_file big_to_small/metapop_big_to_small_10.csv
274 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 18 metapop_file big_to_small/metapop_big_to_small_10.csv
275 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 19 metapop_file big_to_small/metapop_big_to_small_10.csv
276 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 20 metapop_file big_to_small/metapop_big_to_small_10.csv
277 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 21 metapop_file big_to_small/metapop_big_to_small_10.csv
278 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 22 metapop_file big_to_small/metapop_big_to_small_10.csv
279 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 23 metapop_file big_to_small/metapop_big_to_small_10.csv
280 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 24 metapop_file big_to_small/metapop_big_to_small_10.csv
281 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 25 metapop_file big_to_small/metapop_big_to_small_10.csv
282 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 26 metapop_file big_to_small/metapop_big_to_small_10.csv
283 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 27 metapop_file big_to_small/metapop_big_to_small_10.csv
284 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 28 metapop_file big_to_small/metapop_big_to_small_10.csv
285 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 29 metapop_file big_to_small/metapop_big_to_small_10.csv
286 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 30 metapop_file big_to_small/metapop_big_to_small_10.csv
287 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 5 metapop_file big_to_small/metapop_big_to_small_11.csv
288 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 6 metapop_file big_to_small/metapop_big_to_small_11.csv
289 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 7 metapop_file big_to_small/metapop_big_to_small_11.csv
290 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 8 metapop_file big_to_small/metapop_big_to_small_11.csv
291 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 9 metapop_file big_to_small/metapop_big_to_small_11.csv
292 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 10 metapop_file big_to_small/metapop_big_to_small_11.csv
293 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 11 metapop_file big_to_small/metapop_big_to_small_11.csv
294 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 12 metapop_file big_to_small/metapop_big_to_small_11.csv
295 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 13 metapop_file big_to_small/metapop_big_to_small_11.csv
296 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 14 metapop_file big_to_small/metapop_big_to_small_11.csv
297 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 15 metapop_file big_to_small/metapop_big_to_small_11.csv
298 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 16 metapop_file big_to_small/metapop_big_to_small_11.csv
299 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 17 metapop_file big_to_small/metapop_big_to_small_11.csv
300 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 18 metapop_file big_to_small/metapop_big_to_small_11.csv
301 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 19 metapop_file big_to_small/metapop_big_to_small_11.csv
302 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 20 metapop_file big_to_small/metapop_big_to_small_11.csv
303 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 21 metapop_file big_to_small/metapop_big_to_small_11.csv
304 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 22 metapop_file big_to_small/metapop_big_to_small_11.csv
305 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 23 metapop_file big_to_small/metapop_big_to_small_11.csv
306 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 24 metapop_file big_to_small/metapop_big_to_small_11.csv
307 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 25 metapop_file big_to_small/metapop_big_to_small_11.csv
308 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 26 metapop_file big_to_small/metapop_big_to_small_11.csv
309 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 27 metapop_file big_to_small/metapop_big_to_small_11.csv
310 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 28 metapop_file big_to_small/metapop_big_to_small_11.csv
311 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 29 metapop_file big_to_small/metapop_big_to_small_11.csv
312 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 30 metapop_file big_to_small/metapop_big_to_small_11.csv
313 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 5 metapop_file big_to_small/metapop_big_to_small_12.csv
314 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 6 metapop_file big_to_small/metapop_big_to_small_12.csv
315 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 7 metapop_file big_to_small/metapop_big_to_small_12.csv
316 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 8 metapop_file big_to_small/metapop_big_to_small_12.csv
317 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 9 metapop_file big_to_small/metapop_big_to_small_12.csv
318 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 10 metapop_file big_to_small/metapop_big_to_small_12.csv
319 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 11 metapop_file big_to_small/metapop_big_to_small_12.csv
320 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 12 metapop_file big_to_small/metapop_big_to_small_12.csv
321 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 13 metapop_file big_to_small/metapop_big_to_small_12.csv
322 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 14 metapop_file big_to_small/metapop_big_to_small_12.csv
323 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 15 metapop_file big_to_small/metapop_big_to_small_12.csv
324 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 16 metapop_file big_to_small/metapop_big_to_small_12.csv
325 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 17 metapop_file big_to_small/metapop_big_to_small_12.csv
326 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 18 metapop_file big_to_small/metapop_big_to_small_12.csv
327 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 19 metapop_file big_to_small/metapop_big_to_small_12.csv
328 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 20 metapop_file big_to_small/metapop_big_to_small_12.csv
329 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 21 metapop_file big_to_small/metapop_big_to_small_12.csv
330 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 22 metapop_file big_to_small/metapop_big_to_small_12.csv
331 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 23 metapop_file big_to_small/metapop_big_to_small_12.csv
332 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 24 metapop_file big_to_small/metapop_big_to_small_12.csv
333 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 25 metapop_file big_to_small/metapop_big_to_small_12.csv
334 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 26 metapop_file big_to_small/metapop_big_to_small_12.csv
335 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 27 metapop_file big_to_small/metapop_big_to_small_12.csv
336 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 28 metapop_file big_to_small/metapop_big_to_small_12.csv
337 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 29 metapop_file big_to_small/metapop_big_to_small_12.csv
338 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 30 metapop_file big_to_small/metapop_big_to_small_12.csv
339 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 5 metapop_file big_to_small/metapop_big_to_small_13.csv
340 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 6 metapop_file big_to_small/metapop_big_to_small_13.csv
341 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 7 metapop_file big_to_small/metapop_big_to_small_13.csv
342 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 8 metapop_file big_to_small/metapop_big_to_small_13.csv
343 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 9 metapop_file big_to_small/metapop_big_to_small_13.csv
344 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 10 metapop_file big_to_small/metapop_big_to_small_13.csv
345 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 11 metapop_file big_to_small/metapop_big_to_small_13.csv
346 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 12 metapop_file big_to_small/metapop_big_to_small_13.csv
347 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 13 metapop_file big_to_small/metapop_big_to_small_13.csv
348 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 14 metapop_file big_to_small/metapop_big_to_small_13.csv
349 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 15 metapop_file big_to_small/metapop_big_to_small_13.csv
350 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 16 metapop_file big_to_small/metapop_big_to_small_13.csv
351 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 17 metapop_file big_to_small/metapop_big_to_small_13.csv
352 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 18 metapop_file big_to_small/metapop_big_to_small_13.csv
353 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 19 metapop_file big_to_small/metapop_big_to_small_13.csv
354 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 20 metapop_file big_to_small/metapop_big_to_small_13.csv
355 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 21 metapop_file big_to_small/metapop_big_to_small_13.csv
356 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 22 metapop_file big_to_small/metapop_big_to_small_13.csv
357 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 23 metapop_file big_to_small/metapop_big_to_small_13.csv
358 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 24 metapop_file big_to_small/metapop_big_to_small_13.csv
359 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 25 metapop_file big_to_small/metapop_big_to_small_13.csv
360 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 26 metapop_file big_to_small/metapop_big_to_small_13.csv
361 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 27 metapop_file big_to_small/metapop_big_to_small_13.csv
362 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 28 metapop_file big_to_small/metapop_big_to_small_13.csv
363 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 29 metapop_file big_to_small/metapop_big_to_small_13.csv
364 1 study_rep_30.csv 30 500 0 0 0 1 0 0 0 0 0 0 scn_current.csv mort_scn 5 model_type 1 plant_type_file plant_types_6.csv fire_interval_mean 30 metapop_file big_to_small/metapop_big_to_small_13.csv
